codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo,origen_mesas
220401001,GRUPO ESCOLAR ANTONIO JOSE DE SUCRE,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,01,PQ. SAN CARLOS DE RIO NEGRO,1,834,,,,1,derivado
220401001,GRUPO ESCOLAR ANTONIO JOSE DE SUCRE,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,01,PQ. SAN CARLOS DE RIO NEGRO,2,834,,,,1,derivado
220401002,ESCUELA BASICA GUARINUMA,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,01,PQ. SAN CARLOS DE RIO NEGRO,1,395,,,,1,derivado
220402001,ESCUELA BASICA ROMULO GALLEGOS,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,02,PQ. SOLANO,1,258,,,,1,derivado
220402003,ESCUELA BASICA PASIMONI,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,02,PQ. SOLANO,1,155,,,,1,derivado
220403002,ESCUELA RIO PASIVA,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,03,PQ. CASIQUIARE,1,157,,,,1,derivado
220404002,UNIDAD EDUCATIVA EL COCUY,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,04,PQ. COCUY,1,184,,,,1,derivado
220404003,INHOSPITO,,22,EDO. AMAZONAS,04,MP. RIO NEGRO,04,PQ. COCUY,1,11,,,,1,derivado
220501001,ESCUELA BASICA MIGUEL ANTONIO CARO,,22,EDO. AMAZONAS,05,MP. AUTANA,01,PQ. ISLA DE RATON,1,684,,,,1,derivado
220501001,ESCUELA BASICA MIGUEL ANTONIO CARO,,22,EDO. AMAZONAS,05,MP. AUTANA,01,PQ. ISLA DE RATON,2,684,,,,1,derivado
220501002,SIMONSITO MANUELITA SAENZ,,22,EDO. AMAZONAS,05,MP. AUTANA,01,PQ. ISLA DE RATON,1,649,,,,1,derivado
220502001,ESCUELA BASICA  SAN PEDRO ALEJANDRINO,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,1,753,,,,1,derivado
220502001,ESCUELA BASICA  SAN PEDRO ALEJANDRINO,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,2,752,,,,1,derivado
220502003,UNIDAD EDUCATIVA MANUEL PIAR,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,1,369,,,,1,derivado
220502004,ESCUELA MORICHALITO DE MORGANITO,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,1,397,,,,1,derivado
220502005,UE HIJINIO PEREZ,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,1,82,,,,1,derivado
220502006,CIB YAVILUTA,,22,EDO. AMAZONAS,05,MP. AUTANA,02,PQ. SAMARIAPO,1,185,,,,1,derivado
220503001,UNIDAD EDUCATIVA RAFAEL MARIA BARALT,,22,EDO. AMAZONAS,05,MP. AUTANA,03,PQ. SIPAPO,1,621,,,,1,derivado
220503003,CENTRO MOVIL CAÑO UÑA,,22,EDO. AMAZONAS,05,MP. AUTANA,03,PQ. SIPAPO,1,315,,,,1,derivado
220503004,CENTRO MOVIL RAUDAL DEL DANTO,,22,EDO. AMAZONAS,05,MP. AUTANA,03,PQ. SIPAPO,1,276,,,,1,derivado
220503005,U.E. UWOTJUJA,,22,EDO. AMAZONAS,05,MP. AUTANA,03,PQ. SIPAPO,1,75,,,,1,derivado
220503006,U.E. CONCENTRADOS AMAZONAS,,22,EDO. AMAZONAS,05,MP. AUTANA,03,PQ. SIPAPO,1,68,,,,1,derivado
220504001,ESCUELA BASICA RAFAEL URDANETA,,22,EDO. AMAZONAS,05,MP. AUTANA,04,PQ. MUNDUAPO,1,753,,,,1,derivado
220505001,ESCUELA ANTONIO RICAURTE,,22,EDO. AMAZONAS,05,MP. AUTANA,05,PQ. GUAYAPO,1,428,,,,1,derivado
220505002,UNIDAD EDUCATIVA JUAN JOSE FLORES,,22,EDO. AMAZONAS,05,MP. AUTANA,05,PQ. GUAYAPO,1,368,,,,1,derivado
220601001,ESCUELA  BASICA MARIA AUXILIADORA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,01,PQ. SAN JUAN DE MANAPIARE,1,866,,,,1,derivado
220601001,ESCUELA  BASICA MARIA AUXILIADORA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,01,PQ. SAN JUAN DE MANAPIARE,2,866,,,,1,derivado
220601001,ESCUELA  BASICA MARIA AUXILIADORA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,01,PQ. SAN JUAN DE MANAPIARE,3,865,,,,1,derivado
220601002,UNIDAD EDUCATIVA SIMON BOLIVAR,,22,EDO. AMAZONAS,06,MP. MANAPIARE,01,PQ. SAN JUAN DE MANAPIARE,1,285,,,,1,derivado
220602001,ESCUELA BASICA ANTONIO JOSE  DE SUCRE,,22,EDO. AMAZONAS,06,MP. MANAPIARE,02,PQ. ALTO VENTUARI,1,794,,,,1,derivado
220602003,CENTRO MOVIL TENCUA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,02,PQ. ALTO VENTUARI,1,334,,,,1,derivado
220602004,CENTRO MOVIL CAÑO IGUANA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,02,PQ. ALTO VENTUARI,1,107,,,,1,derivado
220603002,UNIDAD EDUCATIVA TITO SALAS,,22,EDO. AMAZONAS,06,MP. MANAPIARE,03,PQ. MEDIO VENTUARI,1,602,,,,1,derivado
220603003,ESCUELA BASICA SIMON RODRIGUEZ,,22,EDO. AMAZONAS,06,MP. MANAPIARE,03,PQ. MEDIO VENTUARI,1,293,,,,1,derivado
220604002,ESCUELA BASICA JORGE VEGA MONTILLA,,22,EDO. AMAZONAS,06,MP. MANAPIARE,04,PQ. BAJO VENTUARI,1,732,,,,1,derivado
220701001,ESCUELA LA ESMERALDA,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,01,PQ. LA ESMERALDA,1,817,,,,1,derivado
220701002,UNIDAD EDUCATIVA CARDENAL JOSE HUMBERTO QUINTERO,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,01,PQ. LA ESMERALDA,1,330,,,,1,derivado
220701003,CENTRO MOVIL LA PUNTA,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,01,PQ. LA ESMERALDA,1,236,,,,1,derivado
220702001,ESCUELA JUNIN,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,02,PQ. HUACHAMACARE,1,256,,,,1,derivado
220702002,ESCUELA BOLIVARIANA WASUDY,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,02,PQ. HUACHAMACARE,1,283,,,,1,derivado
220702003,ESCUELA BASICA LOS PROCERES,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,02,PQ. HUACHAMACARE,1,88,,,,1,derivado
220703001,ESCUELA BASICA GERVACIO RUBIO,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,03,PQ. MARAWAKA,1,918,,,,1,derivado
220703002,CENTRO MOVIL COSCHOCOLOWATERI,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,03,PQ. MARAWAKA,1,332,,,,1,derivado
220704001,ESCUELA INTERCULTURAL BILINGUE YANOMAMI II,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,04,PQ. MAVACA,1,920,,,,1,derivado
220704002,UNIDAD EDUCATIVA YANOMAMI I,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,04,PQ. MAVACA,1,513,,,,1,derivado
220704003,CENTRO MOVIL SIPOI,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,04,PQ. MAVACA,1,460,,,,1,derivado
220704004,CENTRO MOVIL PLATANAL,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,04,PQ. MAVACA,1,139,,,,1,derivado
220705001,ESCUELA BASICA CACIQUE TAMANACO,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,05,PQ. SIERRA PARIMA,1,769,,,,1,derivado
220705002,CENTRO MOVIL KOYOWAITERI,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,05,PQ. SIERRA PARIMA,1,122,,,,1,derivado
220705003,INHOSPITO,,22,EDO. AMAZONAS,07,MP. ALTO ORINOCO,05,PQ. SIERRA PARIMA,1,19,,,,1,derivado
230101001,GRUPO ESCOLAR PETION,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,780,,,,1,acta
230101001,GRUPO ESCOLAR PETION,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,2,780,,,,1,acta
230101002,COLEGIO SAGRADA FAMILIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,736,,,,1,acta
230101002,COLEGIO SAGRADA FAMILIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,2,736,,,,1,acta
230101003,GRUPO ESCOLAR CARABOBO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,668,,,,1,derivado
230101003,GRUPO ESCOLAR CARABOBO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,2,668,,,,1,derivado
230101004,SECRETARIA GENERAL SECTORIAL DE DESARROLLO SOCIAL,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,811,,,,1,derivado
230101011,ESCUELA ARTES Y OFICIOS MELANIA DE BRITO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,967,,,,1,derivado
230101012,LICEO BOLIVARIANO NESTOR LUIS PEREZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,01,PQ. SAN JOSE,1,177,,,,1,acta
230102001,JARDIN DE INFANCIA LA FLORIDA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,876,,,,1,acta
230102002,U.E.B. MANUEL DIAZ RODRIGUEZ - SAN JOSE,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,565,,,,1,acta
230102003,U.E.B. CARDENAL JOSE QUINTERO - CLAVELLINA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,405,,,,1,acta
230102004,E.B. MARIANO PICON SALAS - PUEBLITO DE LA HORQUETA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,333,,,,1,acta
230102005,E.C.B. VICENTE EMILIO SOJO - CEIBA MOCHA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,284,,,,1,acta
230102006,E.P.B. TERESA EDUARDO - LA HORQUETA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,665,,,,1,acta
230102006,E.P.B. TERESA EDUARDO - LA HORQUETA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,2,664,,,,1,acta
230102008,ESCUELA ROSA DE TENORIO - CENTRO POBLADO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,634,,,,1,acta
230102009,CENTRO COMUNITARIO LA FLORIDA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,570,,,,1,acta
230102010,E.B.N. CONCENTRADA ANDRES ELOY BLANCO - LAS GUACHARACAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,172,,,,1,derivado
230102011,ESCUELA BASICA ESTADAL  CONCENTRADA  BOLIVARIANA N° 13 REMANZON,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,170,,,,1,acta
230102012,LICEO BOLIVARIANO TERESA EDUARDO - LA HORQUETA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,121,,,,1,acta
230102013,CENTRO INTEGRAL CENTRO POBLADO DE COCUINA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,172,,,,1,acta
230102014,C.E.I. TERESA EDUARDO - LA HORQUETA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,237,,,,1,acta
230102015,PREESCOLAR NIÑO SIMON - CLAVELLINA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,88,,,,1,acta
230102017,U.E.B DOCTOR JOSE GREGORIO HERNANDEZ - BUENA VENTURA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,02,PQ. VIRGEN DEL VALLE,1,153,,,,1,derivado
230103001,ESCUELA BOLIVARIANA CARLOS RAFAEL CONTRERAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,810,,,,1,acta
230103001,ESCUELA BOLIVARIANA CARLOS RAFAEL CONTRERAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,2,810,,,,1,acta
230103001,ESCUELA BOLIVARIANA CARLOS RAFAEL CONTRERAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,3,809,,,,1,acta
230103002,U.E. JOSE GABRIEL LANZA - COCUINA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,991,,,,1,acta
230103003,OFICINA DE OBRAS PUBLICAS ESTADALES,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,532,,,,1,acta
230103003,OFICINA DE OBRAS PUBLICAS ESTADALES,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,2,532,,,,1,acta
230103005,E.P.B. ARTURO USLAR PIETRI - EL CAIMAN,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,293,,,,1,acta
230103006,ESCUELA CONCENTRADA SAN CARLOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,98,,,,1,derivado
230103007,ESCUELA FERMIN TORO - CHAGUARAMAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,219,,,,1,acta
230103009,ESCUELA EULALIA BUROZ - SAN MIGUEL,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,239,,,,1,derivado
230103010,E.C.B. JOSE TADEO MONAGAS - ALTAGRACIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,108,,,,1,derivado
230103011,E.C.B. JOSE FELIX RIBAS-LA LADERA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,379,,,,1,derivado
230103012,E.C.B. RAFAEL URDANETA-MIRAFLORES,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,195,,,,1,derivado
230103013,ESCUELA ANTONIO JOSE DE SUCRE - ZAMURO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,698,,,,1,acta
230103014,U.E.B. CAROLINA CONDE CABALLERO - MANAMITO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,276,,,,1,acta
230103016,JARDIN DE INFANCIA LA GLORIA - LA FLORESTA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,848,,,,1,acta
230103017,LICEO JOSE ENRIQUE RODO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,655,,,,1,acta
230103018,E.C.B. ROMULO GALLEGOS - PLAYA SUCIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,215,,,,1,derivado
230103019,E.B. LUIS BELTRAN PRIETO FIGUEROA- EL GARCERO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,214,,,,1,acta
230103020,GERIATRICO MENCA DE LEONI,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,914,,,,1,acta
230103021,U.E.N.B. CACIQUE GUAICAIPURO - EL MORICHE,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,360,,,,1,acta
230103023,PREESCOLAR MIGUEL OTERO SILVA- LA GLORIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,137,,,,1,acta
230103024,E.C.B. SANTIAGO MARIÑO - VUELTA TRISTE,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,69,,,,1,derivado
230103025,BIBLIOTECA JOSE BALZA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,452,,,,1,acta
230103027,CASA COMUNAL LA VICTORIA - LA FLORESTA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,467,,,,1,acta
230103028,CENTRO DE VOTACION EL MORICHE,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,246,,,,1,derivado
230103029,CEIS CARLOS RAFAEL CONTRERAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,03,PQ. SAN RAFAEL,1,168,,,,1,acta
230104001,G.E. BACHILLER VIDAL - BARRIO LA GUARDIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,785,,,,1,acta
230104001,G.E. BACHILLER VIDAL - BARRIO LA GUARDIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,2,785,,,,1,acta
230104001,G.E. BACHILLER VIDAL - BARRIO LA GUARDIA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,3,785,,,,1,acta
230104002,E.B. ANGELICA DE FERMIN - HACIENDA DEL MEDIO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,611,,,,1,acta
230104002,E.B. ANGELICA DE FERMIN - HACIENDA DEL MEDIO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,2,610,,,,1,acta
230104004,CASA COMUNAL LA PAZ-TACOA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,884,,,,1,acta
230104005,E.B. LUISA TABLANTE DE MARCANO - VILLA ROSA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,567,,,,1,acta
230104005,E.B. LUISA TABLANTE DE MARCANO - VILLA ROSA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,2,567,,,,1,acta
230104006,UNIVERSIDAD TERRITORIAL DELTAICA FRANCISCO TAMAYO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,833,,,,1,derivado
230104007,C.E. LEONCIO MARTINEZ - GUASINA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,828,,,,1,acta
230104008,ESCUELA ANDRES BELLO - PALO BLANCO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,611,,,,1,acta
230104009,U.E.B. MIGUEL JOSE SANZ - LAS MULAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,281,,,,1,acta
230104010,CENTRO DE EDUCACION INICIAL SIMONCITO BOLIVARIANO LOS DELTANITOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,492,,,,1,acta
230104011,BIBLIOTECA PUBLICA SIMON BOLIVAR-HACIENDA DEL MEDIO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,867,,,,1,acta
230104012,E.B. CRISTOBAL COLON - CAIGUAL,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,316,,,,1,acta
230104013,CENTRO DE EDUCACION INICIAL ROMULO GALLEGOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,865,,,,1,acta
230104015,ESCUELA CONCENTRADA  BOLIVARIANA LOS GÜIRES,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,271,,,,1,acta
230104019,MEDICATURA EL JOBO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,649,,,,1,acta
230104021,CENTRO DE EDUCACION INICIAL - VILLA ROSA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,856,,,,1,acta
230104024,LOS CAÑITOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,111,,,,1,acta
230104025,BASE DE MISIONES DARIO VIVAS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,543,,,,1,derivado
230104026,CASA COMUNAL VILLA ROSA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,04,PQ. JOSE VIDAL MARCANO,1,121,,,,1,acta
230105001,SINDICATO UNICO DEL MAGISTERIO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,944,,,,1,acta
230105002,GRUPO ESCOLAR CELESTINO PERAZA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,709,,,,1,acta
230105002,GRUPO ESCOLAR CELESTINO PERAZA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,709,,,,1,acta
230105002,GRUPO ESCOLAR CELESTINO PERAZA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,3,709,,,,1,acta
230105003,CICLO BASICO ANIBAL ROJAS PEREZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,662,,,,1,acta
230105003,CICLO BASICO ANIBAL ROJAS PEREZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,662,,,,1,acta
230105004,G.E. JUAN VICENTE GONZALEZ - SANTA CRUZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,706,,,,1,acta
230105004,G.E. JUAN VICENTE GONZALEZ - SANTA CRUZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,705,,,,1,acta
230105005,GIMNASIO CUBIERTO TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,750,,,,1,acta
230105005,GIMNASIO CUBIERTO TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,749,,,,1,acta
230105005,GIMNASIO CUBIERTO TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,3,749,,,,1,acta
230105006,SIMONCITO BOLIVARIANO DIVINO NIÑO - LOS COCOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,561,,,,1,acta
230105006,SIMONCITO BOLIVARIANO DIVINO NIÑO - LOS COCOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,561,,,,1,acta
230105007,CASA COMUNAL JOSE ANGEL TABLANTE - JERUSALEN,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,729,,,,1,derivado
230105010,A.U. PROFESOR ALBERTO LOVERA - 19 DE ABRIL,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,513,,,,1,derivado
230105010,A.U. PROFESOR ALBERTO LOVERA - 19 DE ABRIL,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,513,,,,1,derivado
230105012,C.E.I. PROFESORA LUTECIA HERNENDEZ - EL TORNO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,686,,,,1,acta
230105012,C.E.I. PROFESORA LUTECIA HERNENDEZ - EL TORNO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,2,686,,,,1,acta
230105013,CASA COMUNAL LOS CHAGUARAMOS,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,291,,,,1,derivado
230105014,BASE DE MISIONES ROBERT SERRA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,267,,,,1,derivado
230105015,CASA COMUNAL 2 DE MARZO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,340,,,,1,acta
230105016,CEIS CELESTINO PERAZA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,05,PQ. LEONARDO RUIZ PINEDA,1,308,,,,1,acta
230106001,GRUPO ESCOLAR TARCISIA DE ROMERO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,1,964,,,,1,acta
230106001,GRUPO ESCOLAR TARCISIA DE ROMERO,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,2,963,,,,1,acta
230106002,GRUPO ESCOLAR CEFERINO ROJAS DIAZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,1,900,,,,1,acta
230106002,GRUPO ESCOLAR CEFERINO ROJAS DIAZ,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,2,899,,,,1,acta
230106003,PARQUE CENTRAL TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,1,668,,,,1,derivado
230106003,PARQUE CENTRAL TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,2,668,,,,1,derivado
230106003,PARQUE CENTRAL TUCUPITA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,3,668,,,,1,derivado
230106004,LICEO DIONISIO LOPEZ ORIHUELA,,23,EDO. DELTA AMACURO,01,MP. TUCUPITA,06,PQ. MONS. ARGIMIRO GARCIA,1,811,,,,1,derivado
