centro_cne_id,codigo_centro,cod_estado,cod_municipio,cod_parroquia,estado,municipio,parroquia,nombre_centro,direccion,mesas,electores
240105007,240105007,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,UNIDAD EDUCATIVA ESTADAL GENERAL AMBROSIO PLAZA,BARRIO CASCO COLONIAL FRENTE CALLE BOLIVAR. DERECHA CALLEJÓN MUCHINGA. IZQUIERDA CALLEJÓN K1 CALLE BOLIVAR DETRÁS CASA GUIPUZCOANA CASA,2,1350
240105009,240105009,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA INTEGRAL BOLIVARIANA REPUBLICA DE PANAMA,SECTOR AVENIDA SOUBLETTE DEL CARDONAL FRENTE AVENIDA SOUBLETTE. DERECHA CALLE CARDONAL. IZQUIERDA CALLE LATERAL EL CARDONAL AVENIDA SOUBLETTE EDIFICIO,7,5402
240105010,240105010,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA MUNICIPAL LA GUAIRA II,SECTOR SAN JUAN DE DIOS A PUNTO FIJO DERECHA CALLE LA IGLESIA. IZQUIERDA CALLE SAL SI PUEDES. FRENTE CALLE SAN JUAN DE DIOS CATEDRAL DE LA GUAIRA CASA,2,865
240105011,240105011,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,INSTITUTO UNIVERSITARIO DE TECNOLOGIA INDUSTRIAL RODOLFO LOERO ARISMENDI (IUTIRLA),SECTOR SAN JUAN DE DIOS EDIFICIO IUTIRLA LA GUAIRA DERECHA CALLE PACHANO. IZQUIERDA CALLE LA IGLESIA. FRENTE CALLE SAN JUAN DE DIOS PACHANO A SAN JUAN DE DIOS LA GUAIRA EDIFICIO,4,2928
240105012,240105012,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA RURAL PROFESORA CARMEN RIÓ BUENO,"BARRIO QUEBRADA DE CARIACO PARTE ALTA EL GUARATARO IZQUIERDA CARRETERA EL GUARATARO. FRENTE CALLEJÓN LA ESCUELA. DERECHA ESCALERA GUARATARO QUEBRADA DE CARIACO PARTE ALTA, SECTOR EL GUARATARO CASA",1,393
240105013,240105013,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA BOLIVARIANA EL TANQUE,SECTOR PUNTA DE MULATOS PARTE ALTA SECTOR EL TANQUE FRENTE CARRETERA LAS FLORES. DERECHA CALLEJÓN DE LA BODEGA DE ALBERTO. IZQUIERDA VEREDA VIRGEN DEL VALLE PUNTA DE MULATOS PARTE ALTA CASA,1,585
240105014,240105014,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,PRE ESCOLAR LUISA CASTILLO,BARRIO LOS COMUNISTAS DERECHA CAMINO LA BODEGA. IZQUIERDA CAMINO CASA COMUNAL. FRENTE CAMINO LOS COMUNISTAS SECTOR LOS COMUNISTAS PARTE ALTA GUANAPE I CASA,1,347
240105016,240105016,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,CASA COMUNAL GUANAPE II,SECTOR GUANAPE II CALLE PRINCIPAL DE GUANAPE FRENTE AVENIDA SOUBLETTE. DERECHA CALLE LAS FLORES. IZQUIERDA CALLE PRINCIPAL DE GUANAPE DETRAS DE LA PARADA PRINCIPAL DE GUANAPE II CASA,1,474
240106001,240106001,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,ESCUELA INTEGRAL BOLIVARIANA GUAICAMACUTO,SECTOR EL CEIBO DERECHA AVENIDA PRINCIPAL DE MACUTO. IZQUIERDA AVENIDA LA PLAYA. FRENTE CALLE EL CEIBO SECTOR EL CEIBO AVENIDA GUAICAMACUTO EDIFICIO,6,4526
240106002,240106002,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,ESCUELA BASICA ESTADAL CARMEN FELICIA COLON,SECTOR EL TELEFERICO CALLE VARGAS DERECHA CALLE VARGAS. FRENTE CALLE VARGAS. IZQUIERDA CALLEJÓN VARGAS CASA DEL SEÑOR RAMON ANZOLA EDIFICIO,3,1834
240106003,240106003,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,LICEO BOLIVARIANO PEDRO ELIAS GUTIERREZ,SECTOR FINAL CALLE SAN BARTOLOME MACUTO IZQUIERDA AVENIDA PRINCIPAL DE MACUTO. DERECHA CALLE EL CEIBO. FRENTE CALLE SAN BARTOLOME MATERNIDAD ANA TERESA DE JESUS PONCE EDIFICIO,2,1478
240106004,240106004,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA FRANCISCO FAJARDO,SECTOR LA GUZMANIA IZQUIERDA CALLE LA IGLESIA. FRENTE TRANSVERSAL SEGUNDA CALLE LA GUZMANIA. DERECHA BULEVAR PASEO LAS PALOMA SECTOR LA GUZMANIA LATERAL A LA IGLESIA SAN BARTOLOME EDIFICIO,2,1582
240106005,240106005,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,UNIDAD EDUCATIVA NACIONAL LICEO BOLIVARIANO JOSE MARIA ESPAÑA,URBANIZACIÓN ALAMO DERECHA AVENIDA LA PLAYA. IZQUIERDA CALLE ESPAÑA. FRENTE TRANSVERSAL ESPAÑA URBANIZACION ALAMO AVENIDA LA PLAYA CON AVENIDA ESPAÑA EDIFICIO,3,1967
240106007,240106007,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,ESCUELA BASICA RURALUNITARIA SAN JOSE DE GALIPAN,SECTOR SAN JOSE DE GALIPAN DERECHA CALLE PLAZA BOLIVAR. FRENTE CALLE LA ESCUELA. IZQUIERDA CAMINO VECINAL IGLESIA SAN JOSE CASA,1,320
240106008,240106008,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,ESCUELA INTEGRAL BOLIVARIANA SAN ISIDRO DE GALIPAN,SECTOR SAN ISIDRO DE GALIPAN IZQUIERDA CALLE CALLE LA ESCUELA. FRENTE CALLE CALLE LA ESCUELA. DERECHA SENDERO CULTIVOS LA IGLESIA DE SAN ISIDRO DE GALIPAN CASA,2,881
240106009,240106009,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,UNIDAD EDUCATIVA PRIVADA BLAISE PASCAL,SECTOR EL TELEFERICO DERECHA AVENIDA PRINCIPAL DEL TELEFERICO. IZQUIERDA AVENIDA PRINCIPAL DEL TELEFERICO. FRENTE AVENIDA PRINCIPAL DEL TELEFERICO PLAZA PEDRO ELIAS GUTIERREZ QUINTA,3,1704
240106010,240106010,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,UNIDAD EDUCATIVA SIMON RODRIGUEZ,"SECTOR SIMON RODRIGUEZ IZQUIERDA AVENIDA INTERCOMUNAL. FRENTE AVENIDA INTERCOMUNAL. DERECHA CALLE NUEVO MUNDO AVENIDA INTERCOMUNAL DE MACUTO, SECTOR NUEVO MUNDO CASA",1,599
240106012,240106012,24,1,6,EDO. VARGAS,MP. VARGAS,PQ. MACUTO,CASA COMUNAL GUAICOTO,SECTOR EL COJO DERECHA CALLE EL SOL. FRENTE CALLE SUBIDA PRINCIPAL DEL COJO. IZQUIERDA ESCALERA PARADA EL COJO PARADA DEL COJO CASA,1,516
240107001,240107001,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,ESCUELA. TECNOLOGICA. LICENCIADO ARANDA,SECTOR CALLE PRINCIPAL EL DESVIO PARIATA DERECHA CALLE INSTITUTO PRIVADO SAN VICENTE DE PAUL. IZQUIERDA CALLE TALLER. FRENTE CALLE EDIFICIO MERCAL CALLE REAL DE PARIATA EL DESVIO MAIQUETIA EDIFICIO,4,2682
240107002,240107002,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA PRIVADA COLEGIO SAN VICENTE DE PAUL,SECTOR EL DESVIO DERECHA CALLE CASA FAMILIAR. IZQUIERDA CALLE LICEO LICENCIADO ARANDA. FRENTE CALLE TALLER CALLE REAL DE PARIATA EDIFICIO,3,1665
240107003,240107003,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA. ESTADAL MARIA MAYZ,"SECTOR PLAN DE LA LAGUNITA, QUENEPE SEGUNDA LINEA DERECHA CALLE LA LAGUNITA. IZQUIERDA CALLE CASAS. FRENTE CALLE VIA PRINCIPAL ANTES DE LA PARADA PRINCIPAL DE LOS JEEP CASA",3,1978
240107005,240107005,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,ESCUELA BASICA NACIONAL EVELIA DE PIMENTEL,"SECTOR AVENIDA SOUBLETTE, AL LADO DE LOS BOMBERO, FRENTEA AL CENTRO COMERCIAL LITORAL DERECHA CALLE BOMBEROS. IZQUIERDA CALLE BARRIO OBRERO. FRENTE CALLE CENTRO COMERCIAL LITORAL AVENIDA SOUBLETTE FRENTE AL CENTRO COMERCIAL LITORAL EDIFICIO",3,1666
240107006,240107006,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA. PRIVADA COLEGIO SANTA ANA,"BARRIO JABILLO A FLORES, MAIQUETIA, QUINTA 46 DERECHA CALLE CASA DE FAMILIAR. IZQUIERDA CALLE CASA COMUNAL. FRENTE CALLE CASA FAMILIAR SECTOR JABILLO A FLORES CALLE PRINCIPAL QUINTA",4,2628
240107007,240107007,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,ESCUELA MANUEL SEGUNDO SANCHEZ,"SECTOR EL RINCON FRENTE A LA CANCHA DEPORTIVA, MAIQUETIA DERECHA CALLE CANCHA DEPORTIVA. IZQUIERDA CALLE LOS BLOQUES DEL RINCON. FRENTE CALLE LOS BLOQUES DEL RINCON URBANIZACION EL RINCON MAIQUETIA EDIFICIO",5,3846
240107008,240107008,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCTIVA PRIVADA TOMAS ALBA EDISON,BARRIO SUBIDA DE QUENEPE DERECHA CALLE ESCUELA GERMAN ROSCIO. IZQUIERDA CALLE TALLER MECANICO. FRENTE CALLE BODEGA SECTOR QUENEPE CALLE NAVARRETE A BUENA VISTA EDIFICIO,1,741
240107009,240107009,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,ESCUELA. BASICA. ESTATAL JUAN GERMAN ROSCIO,"BARRIO NAVARRETTE A BUENA VISTA, SUBIDA DE QUENEPE AL LADO DEL LICEO EDISON, MAIQUETIA DERECHA CALLE LOCAL COMERCIAL. IZQUIERDA CALLE LICEO TOMAS ALBA EDISON. FRENTE CALLE LOCAL COMERCIAL NAVARRETE A BUENA VISTA MAIQUETIA EDIFICIO",4,2598
240107011,240107011,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,GRUPO ESCOLAR REPUBLICA DEL SALVADOR,SECTOR CALLE PADRE MAHADO DIRECCION OESTE MAIQUETIA IZQUIERDA CALLE PLAZA LOS MAESTRO. FRENTE CALLE CALLE PADRE MACHADO. DERECHA CALLEJÓN LA ESQUINA LATERAL A PLAZA DE LOS MAESTROS QUINTA,6,3966
240107012,240107012,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,ESCUELA. BASICA. ESTATAL JUAN ARANAGA,SECTOR DE SILENCIO A JEFATURA DERECHA CALLE LOCAL COMERCIAL. IZQUIERDA CALLE LOCAL COMERCIAL. FRENTE CALLE JEFATURA CIVIL MAIQUETIA SILENCIO A JEFATURA DIAGONAL A LA PLAZA LOS MAESTROS EDIFICIO,4,2562
240107013,240107013,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA BASICA NACIONAL FERNANDO TORO,"SECTOR CALLE LOS BANOS AL LADO DEL EDIFICIO CARIBE, MAIQUETIA DERECHA CALLE EDIFICIO CARIBE. IZQUIERDA CALLE RESTAURANTE LA TALANQUERA. FRENTE CALLE CALLE PRINCIPAL, TIENDA MOVISTAR CALLE LOS BAÑOS AL LADO DEL EDIFICIO CARIBE EDIFICIO",3,1895
240107014,240107014,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA NACIONAL. MACUTO,BARRIO SAN ANTONIO DE LAS FLORES IZQUIERDA CALLE SUBIDA PRINCIPAL CERRO LOS CACHOS. DERECHA CAMINO CASA LATERALES. FRENTE CAMINO PRINCIPAL DE LAS FLORES BARRIO SAN ANTONIO DE LAS FLORES SECTOR LOS CACHOS CASA,3,2183
240107016,240107016,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA MADRE EMILIA,URBANIZACIÓN QUENEPE DERECHA CALLE CASAS. IZQUIERDA CALLE BOMBA DE HIDROCAPITAL. FRENTE CALLE CASAS NAVARRETE A BUENA VISTA BARRIO QUENEPE EDIFICIO,2,1095
240107017,240107017,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA PRIVADA MARACAIBO III,BARRIO LAS ANIMAS IZQUIERDA CALLE CERRO EL MORROCOY. FRENTE CARRETERA AVENIDA SOUBLETTE. DERECHA TRANSVERSAL RESIDENCIA LAS AMERICAS AVENIDA SOUBLETTE BARRIO LAS ANIMAS MAIQUETIA EDIFICIO,1,757
240107018,240107018,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA PRIVADA COLEGIO SALTO DEL ANGEL,"BARRIO CALLE LAS FLORES URBANIZACION VILACHA, CASA 24-11, MAIQUETIA DERECHA CALLE AMBULATORIO DEL MINISTERIO DE SALUD. IZQUIERDA CALLE CALLE PRINCIPAL VILACHA. FRENTE CALLE NEGOCIO ABASTO CALLE SAN JUAN DE DIOS, JABILLO A FLORES 34-11 SECTOR EL RINCON CAS",1,537
240107019,240107019,24,1,7,EDO. VARGAS,MP. VARGAS,PQ. MAIQUETIA,UNIDAD EDUCATIVA PRIVADA COLEGIO JUAN ALVAREZ SUSAN,BARRIO LAS PERLAS MAIQUETIA IZQUIERDA CALLE TRAKI. FRENTE CALLE DIAGONAL A PLAZA LOURDES. DERECHA CALLEJÓN TIENDA OBEJITA CALLE SAN SEBASTIAN. DE MATA PALOS A RESTAURANT EDIFICIO,1,573
240108001,240108001,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA INTEGRAL BOLIVARIANA NACIONAL NAIGUATA,SECTOR PUEBLO ABAJO CASCO CENTRAL DERECHA CALLE POMAGAS. IZQUIERDA CALLE SAN FRANCISCO. FRENTE CALLE LOS CAOBOS SECTOR LOS CAOBOS CALLE POMAGAS EDIFICIO,5,3525
240108002,240108002,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,UNIDAD EDUCATIVA ESTATAL NAIGUATA,SECTOR CASCO CENTRAL AVENIDA PRINCIPAL DE NAIGUATA ESTADO VARGAS FRENTE AVENIDA PRINCIPAL DE NAIGUATA. IZQUIERDA CALLE SUBIDA A PUEBLO ARRIBA. DERECHA CALLEJÓN LAS TUCACAS CALLE PRINCIPAL CRUCE CON CALLEJON TUCACAS EDIFICIO,4,2805
240108004,240108004,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,UNIDAD EDUCATIVA PRIVADA NUESTRA SEÑORA DE COROMOTO,SECTOR PUEBLO ARRIBA PARROQUIA NAIGUATA DERECHA CALLE SAN FRANCISCO. IZQUIERDA CALLE SUBIDA PUEBLO ARRIBA. FRENTE CALLE FRENTE A LA PLAZA BOLIVAR PUEBLO ARRIBA PUEBLO ARRIBA FRENTE A LA PLAZA BOLIVAR NAIGUATA EDIFICIO,4,2789
240108006,240108006,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA. INTEGRAL BOLIVARIANA GENERAL CARLOS SOUBLETTE,SECTOR SAN FRANCISCO FRENTE AVENIDA JOSE MARIA VARGAS. DERECHA BULEVAR BALNEARIO NAIGUATA. IZQUIERDA BULEVAR BALNEARIO NAIGUATA AVENIDA JOSE MARIA VARGAS SECTOR SAN FRANCISCO PUEBLO ABAJO DIAGONAL A RESTAURANT EL SIFON EDIFICIO,2,836
240108007,240108007,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA. INTEGRAL BOLIVARIANA ESTATAL FRANCISCO LAZO MARTI,URBANIZACIÓN ANARE DERECHA CALLE CALLE MIRANDA. IZQUIERDA CALLE CALLE PENALVER. FRENTE BULEVAR PLAZA BOLIVAR FRENTE A LA PLAZA BOLIVAR DE ANARE EDIFICIO,2,1316
240108008,240108008,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA INTEGRAL BOLIVARIANA MARTIN LUTHER KING,SECTOR SECTOR PLAYA LOS ANGELES FRENTE AVENIDA VIA LOS CARACAS. DERECHA PROLONGACIÓN TALLER DE LANCHAS. IZQUIERDA PROLONGACIÓN TERRENO VALDIO AVENIDA PRINCIPAL FRENTE A PLAYA LOS ANGELES CASA,2,982
240108009,240108009,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA LOS CARACAS,SECTOR EL TIGRILLO IZQUIERDA AVENIDA AVENIDA PRINCIPAL A NAIGUATA. FRENTE CALLE PRICIPAL EL TIGRILLO. DERECHA CALLEJÓN EL RIO AVENIDA PRINCIPAL EL TIGRILLO SECTOR EL TIGRILLO QUINTA,1,549
240108010,240108010,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA BASICA NACIONAL CERRO COLORADO,SECTOR CERRO COLORADO FRENTE CALLE CASAS. DERECHA CALLEJÓN CASAS. IZQUIERDA CAMINO CASAS PUEBLO ARRIBA BARRIO CERRO COLORADO CASA,1,339
240108011,240108011,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,LICEO BOLIVARIANO CACIQUE NAIGUATA,SECTOR PUEBLO ABAJO IZQUIERDA AVENIDA JOSE MARIA VARGAS. DERECHA CALLE COROMOTO. FRENTE CALLE CALLE LA ANTIGUA POLAR ENTRE CALLE LOS MANGOS Y CALLE COROMOTO EDIFICIO,2,871
240108012,240108012,24,1,8,EDO. VARGAS,MP. VARGAS,PQ. NAIGUATA,ESCUELA BOLIVARIANA RURAL,CIUDAD VACACIONAL LOS CARACAS NUCLEO NERS 397 CONJUNTO RESIDENCIAL CIUDAD VACACIONAL LOS CARACAS FRENTE A LA PLAZA BOLIVAR DE LOS CARACAS AL LADO DE LA CAPILLA FRENTE CALLE PLAZA BOLIVAR. DERECHA CAMINO ENTRADA A LA CAPILLA DE LA CIUDAD VACACIONAL. IZQUIERDA CAMINO ENTRADA A ACADEMIA DE POLICIA DEL E,1,250
240109001,240109001,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,ESCUELA BASICA NACIONAL RURAL PETAQUIRE,CASERÍO SECTOR PETAQUIRE RIO ARRIBA DERECHA SENDERO LAS COCUIZAS. IZQUIERDA CAMINO LAS LAPAS. FRENTE CAMINO NUCLEO AGRONOMO RIO ARRIBA CARRETERA PRINCIPAL CASA,1,694
240109002,240109002,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,ESCUELA BASICA ESTADAL UNITARIA TIBRONCITO,CASERÍO SECTOR TIBRONCITO VIA PRINCIPAL DERECHA CARRETERA CONTINUIDAD DE LA VIA PRINCIPAL. IZQUIERDA CARRETERA VIA PRINCIPAL TIBRONCITO. FRENTE SENDERO PARCELA DE LA FAMILIA LINARES KILOMETRO 22 CARRETERA TIBRONCITO CASA,1,750
240109003,240109003,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA EL JUNKO,URBANIZACIÓN EL JUNKO CALLE CENTRO HIPICO FRENTE CALLE FINAL CENTRO HIPICO. DERECHA CALLEJÓN FINAL LA LOMA. IZQUIERDA PICA LA LOMA URBANIZACION EL JUNKO COUNTRY CLUB KILOMETRO 19 AVENIDA CENTRO HIPICO CASA,3,1898
240109005,240109005,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,CENTRO MOVIL ESTACION DE BOMBEROS NUMERO : 4 HUMBERTO GERARDO OVALLES,SECTOR VIA PRINCIPAL DEL JUNQUITO EL JUNKO FRENTE AVENIDA PRINCIPAL. IZQUIERDA PROLONGACIÓN CONSTRUCCION DE CASAS. DERECHA ESCALERA TERRENO CANCHA DEPORTIVA KILOMETRO 23 UBICADA EN EL PUEBLO DEL JUNQUITO GALPÓN,3,1723
240109006,240109006,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,UNIDAD EDUCATIVA ESTADAL CONCENTRADA MAGALY ESPINOZA,SECTOR KILOMETRO 25 ALTOS DE IZCARAGUA FRENTE CARRETERA VIA COLONIA TOVAR. IZQUIERDA CARRERA PERICOCO. DERECHA CAMINO MONTANA KILOMETRO 25 CARRETERA PRINCIPAL DEL JUNQUITO VIA COLONIA TOVAR PARTE ALTA EDIFICIO,2,1108
240109007,240109007,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,UNIDAD EDUCATIVA ESTADAL PAULO FREIRE,CASERÍO SECTOR PERICOCO LOS PINOS DERECHA CARRETERA PERICOCO CERCA A LA FAMILIA SOSA. IZQUIERDA CAMINO MERCAL FAMILIA VESPO. FRENTE PICA SECTOR YAGRUMAL PARADA BAJADA PERICOCO EDIFICIO,1,233
240109008,240109008,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,UNIDAD EDUCATIVA ESTATAL CONCENTRADA LICENCIADO OCTAVIO BETANCOURT,CASERÍO SECTOR PERICOCO LA ENEA DERECHA CAMINO FAMILIA MUJICA. IZQUIERDA CAMINO CALLE LAS POMAROSAS. FRENTE CAMINO PERICOCO LOS PINOS SECTOR PERICOCO DEL HONDON CASA,1,337
240109009,240109009,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,ESCUELA ANGEL QUINTANA,CASERÍO SECTOR YAGRUMAL CALLE PRINCIPAL DERECHA VEREDA BODEGA DE ESTEBAN. FRENTE CAMINO YAGRUMAL. IZQUIERDA PICA YAGRUMAL SECTOR AGRÍCOLA YAGRUMAL KILOMETRO 24 LA ENCANTADA CASA,1,350
240109010,240109010,24,1,9,EDO. VARGAS,MP. VARGAS,PQ. EL JUNKO,UNIDAD EDUCATIVA LUISA AMALIA VEGAS DE VEGAS,"URBANIZACIÓN SECTOR EL TIBRON CALLE PRINCIPAL FRENTE CARRETERA PRINCIPAL DEL TIBRON. IZQUIERDA CAMINO HACIA LAS ALDEAS SOS. DERECHA PICA MONTANA KILOMETRO 23 DEL JUNQUITO, LA HACIENDA, SECTOR TIBRON CALLE PRINCIPAL QUINTA",2,847
240110001,240110001,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA NACIONAL ARMANDO REVERON,"URBANIZACIÓN ARMANDO REVERON FRENTE CALLE PRINCIPAL ARMANDO REVERON. IZQUIERDA CALLEJÓN AL LADO DEL PLANTEL SIN NOMBRE. DERECHA ESCALERA CONCEJO COMUNAL A,B,C URBANIZACION ARMANDO REVERON GUARACARUMBO CASA",6,4446
240110002,240110002,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA PRIVADA COLEGIO VIRGEN DEL VALLE,URBANIZACIÓN LA FUNDACION IZQUIERDA CALLE CIEGA. DERECHA TRANSVERSAL 3. FRENTE TRANSVERSAL NUMERO2_A URBANIZACION LA FUNDACION LA VEGUITA CALLE A CASA,2,1309
240110003,240110003,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SANTA EDUVIGIS,BARRIO AEROPUERTO FRENTE CALLE PRINCIPAL DE BARRIO AEROPUERTO. DERECHA CALLEJÓN VEREDA 1 DEL SECTOR 2. IZQUIERDA CALLEJÓN VEREDA 5 SECTOR 1 BARRIO AEROPUERTO CON AVENIDA PRINCIPAL DEL AEROPUERTO CASA,8,5478
240110004,240110004,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JUAN DE URPIN,URBANIZACIÓN 10 DE MARZO FRENTE AVENIDA LA ARMADA. DERECHA CALLE EL HOTEL EUROBILNDING. IZQUIERDA CALLE EL CORDIALITO URBANIZACION 10 DE MARZO SECTOR LA AVIACION QUINTA,4,2593
240110005,240110005,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,ESCUELA BASICA ESTADAL JACINTO FOMBONA PACHANO,BARRIO LA LUCHA IZQUIERDA AVENIDA LA ARMADA. DERECHA CALLE NEGRO PRIMERO. FRENTE CALLE SUCRE CALLE REAL BARRIO LA LUCHA CASA,3,1866
240110006,240110006,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA PRIVADA COLEGIO JOSE ATANASIO GIRARDOT,URBANIZACIÓN PLAYA GRANDE FRENTE AVENIDA ENTRE CALLE 3 Y CALEE 4. DERECHA TRANSVERSAL NUMERO 3. IZQUIERDA TRANSVERSAL NUMERO 4 PLAYA GRANDE CALLE 5 CON AVENIDA NORTE QUINTA ESTRELLA QUINTA,6,4192
240110007,240110007,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,HOSP ANTIHANSENIANO MARTIN VEGAS,BARRIO EZEQUIEL ZAMORA IZQUIERDA CALLE MARTIN VEGAS. FRENTE CALLE EZEQUIEL ZAMORA BARRIO EZEQUIEL ZAMORA CATIA LA MAR CASA,2,805
240110008,240110008,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,UNIDAD EDUCATIVA DIVINA PROVIDENCIA,URBANIZACIÓN URBANIZACION WEEK-END FRENTE CALLE ALFARERIA. DERECHA TRANSVERSAL NUMERO 1 CALLE ALFARERIA CAPILLA DEL PLANTEL EDIFICIO,2,827
240110009,240110009,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,PRE ESCOLAR WILLY,BARRIO PETTI MEDINA FRENTE CALLE PRINCIPAL DE EZEQUIEL ZAMORA. IZQUIERDA CALLEJÓN DE LO PROCERES. DERECHA ESCALERA EZEQUIEL ZAMORA SECTOR PETIT MEDINA BARRIO EZEQUIEL ZAMORA CASA,1,534
240110010,240110010,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,COLEGIO CIENCIAS DEL MAR,URBANIZACIÓN PLAYA GRANDE FRENTE AVENIDA PRINCIPAL DE PLAYA GRANDE. IZQUIERDA TRANSVERSAL CALLE UNO. DERECHA CALLEJÓN LA REDOMA AVENIDA PRINCIPAL DE PLAYA GRANDE A UNA CUADRA DE LA PANADERÍA LA ALMENDRINA QUINTA,3,1685
240110011,240110011,24,1,10,EDO. VARGAS,MP. VARGAS,PQ. URIMARE,CENTRO (MOVIL),SECTOR SANTA EDUVIGES BARRIO SANTA EDUVIGI FRENTE AVENIDA SUBIDA CALLE LAS FLORES. IZQUIERDA CALLE PRINCIPAL CALLE LAS FLORES SANTA EDUVIGIS,2,930
